	AF1	AF2	AT1	AT1_AT2	AT2	Adventitial_fibroblast	Alveolar_transitional	Arterial_endothelium	B_lymphocyte	CAP1	CAP2	Ciliated	Krt5	Lymphatic_endothelium	Mesothelium	NK_cell	Neutrophil	Peribronchial_fibroblast	Plasma_cell	Secretory	T_lymphocyte	VSMC	Venous_endothelium	aMAC	cDC1	cDC2	cMON	iMAC	iMON	maDC	pMON
Hoxd4	0.034655218650480414	0.06550994165068404	0.0	0.0	0.0	0.015083732691424693	0.0	0.05317210783899617	0.32343348444125414	0.014523218143023105	0.026477033430347137	0.0	0.16675474070424368	3.8462194912537657	0.061316614372428004	0.0	0.041274031514965746	0.0	0.2982537649217143	0.08853192239398631	0.11289074717887304	0.0	0.0	0.01569908926211273	0.0	0.0	0.058448708420934255	0.0	0.02564294228507627	0.0	0.0
Olfr1372-ps1	0.22599493774110677	0.1430842383340659	0.9283121124954881	0.48014879353682777	0.5187715668774879	0.28748327879429014	1.9955352870551297	2.000404568043005	0.23511469722037914	1.2359095379260354	0.7290472836580046	0.7041352486414464	1.2695410431722742	5.125610379913605	3.1502724451222255	0.05805427305061416	0.3088696887789794	0.048423282635968096	0.1255671109964443	0.6357073600303884	0.26920429166231297	0.07571529784974514	1.0791631352867916	0.14658901134239385	0.2241309206562022	0.08663153303805668	0.058448708420934255	0.19858983986707626	0.31555446303494306	1.1280046771346592	0.0
Mall	0.037217119204630944	0.022737953340270466	0.3860946657018317	1.0889100901524669	2.117040862041648	0.09025126145449058	2.1235516640242107	2.6234096536976237	0.34851525697457303	0.1565075016045234	0.0	2.8066561963007155	3.4836546226387255	4.653238872307076	0.058571001977680594	0.0	0.062115080028882524	0.0	0.0	3.6870772018538585	0.14500590274428193	0.12230380631987908	1.096533280227638	0.05187161327560203	0.05417773847056921	0.09857718094332181	0.058448708420934255	0.0	0.03609200418422695	0.0	0.09351953917933724
F8	0.5886982926772102	0.38902108709185185	0.623481196839401	0.3956511327664344	0.5681771008488283	0.44078091415031295	0.26966616600495036	1.5850188963013152	0.40827887354100667	0.925998316516883	0.46443203708917635	1.0676040999055993	0.9381959321727802	4.940293822157448	1.037028809551491	0.5012696481707034	0.16274426261065936	0.4475437045275821	1.2350966936270853	0.603887832541298	0.3298831471173925	0.25440329017706315	1.7751633458388811	0.16826874832942282	0.07043204200692464	0.0	0.09674528449725685	0.03833885730163485	0.23560280353425903	0.0	0.2847403639794646
Sgsm1	0.029285421374162166	0.04550831253478823	0.37244207696276865	0.8494661859386382	1.3284620681210648	0.07020588759211628	1.7980874772139332	0.5213656344942135	0.12653931837846363	0.5218640996957822	0.2885757752887815	1.9461831228311082	1.5940565128119597	4.344184549100317	0.15947457359410763	0.20119908716881854	0.0	0.19005372125280318	0.1442523425074344	1.358597908170699	0.015729461855574018	0.092604417380685	0.5978280148859234	0.042883477453324485	0.0	0.0	0.0	0.039693099355617996	0.09197831229778135	0.0	0.0
Pld5	0.010887322978553195	0.04111115984423348	0.0	0.0	0.004159163364645001	0.012540283845324261	0.0	0.0	0.0	0.0027684761129256894	0.0	0.1524200368856878	0.3260522286565135	3.275779838407559	0.0	0.0	0.0	0.0	0.0	0.04218948272798774	0.0	0.0	0.0	0.012858228416837366	0.0	0.0	0.0	0.12383785499304963	0.0	0.23599301453483965	0.0
Tnfaip8l1	0.24298316131422976	0.4153669948164158	0.6075945302639298	0.8003695521199308	1.212690099103102	0.3619589101056967	2.0087215204302558	2.6368149909869136	0.3136577246457915	2.1697125043452585	0.811991924970392	0.9674702884741924	0.463369304448258	5.264514904329104	0.6442326703259337	1.0918988504400733	0.593177742732032	0.552219144682572	0.7163293171634137	0.9503312523145611	3.055283887029872	0.38329855289425013	2.4289450685702305	0.9495462473706534	1.9546929645713766	2.254759113426651	0.8113989788117433	1.1271298357626347	1.2508301512139748	2.265362349350786	0.3734664955679507
Thy1	0.49567835791358017	0.819334345818931	0.20427127106227694	0.16097579621456298	0.26684435898090986	2.268965957368945	0.13019929500367047	0.26666908359784586	0.6419958721623104	0.18274301932309556	0.21580571346991714	0.1266613451397972	0.0398042265252724	5.845219079727756	1.464117346961669	3.9666497804420877	1.2340362789727073	1.0036568717391712	0.7840188772669878	0.3631036400995513	6.710940891991899	1.5474689343921988	0.12421931743561794	0.583757485798258	1.2296158922211748	2.4838890299393483	0.3541678706725269	0.46681430397558643	0.5065467691332016	1.428790777101247	0.7861723864182667
Gria2	0.2715446742963555	0.2471379574334156	0.0	0.0	0.0404266462303667	0.05191568533812339	1.0927890433778846	0.0	0.13519592939776587	0.002374175844825842	0.0	0.03879536449647733	0.031221901113585672	3.663061014015752	0.05944247858190424	0.0	0.0	0.10170667879980091	0.0	0.09657153714741565	0.025320577294233666	0.0	0.0	0.022652586710161952	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atp8a2	0.24241408428925995	0.0	0.41317633993579256	0.1429335182248158	0.03934501127063213	0.22349570314521594	0.5452097415652073	0.4286527643706717	0.026240063011319995	0.03798032368462411	0.014555134768262935	0.5355036455894565	0.12229393816269757	3.595775357083789	0.34323867155725085	0.07264719516460948	0.0	0.12900368257411093	0.0	0.7144779087187657	1.2436674892020538	0.0	0.06399052105323601	0.13097174901230985	0.16885329679403446	0.3654425206614183	0.09920907492171416	0.12138370702463074	0.09228318925872694	0.0	0.0
Il7	2.1418119972947207	0.414872548846023	0.814058257067612	1.0985466627653668	1.5230388442590712	2.472355544822344	1.9708555654769209	0.5055481896261531	0.016747580371937597	0.6941388581693405	0.9349417859324629	1.634031619442004	2.595272352035552	4.834203012340142	1.1976088037964887	0.3834811415379454	0.13301208492145214	1.1386659040550262	0.135696787698629	1.9093258198300864	0.177480539850485	0.999750091645297	0.7033742554783414	0.5511821887655778	0.304959301119143	0.24548216425881672	0.0420680934791842	0.15975425285903191	0.18027496149200137	1.4878334479921151	0.0
Clca2	0.014979301005017943	0.0	0.05371208335018476	0.0	0.003839994346786535	0.0030842790254614625	0.346011022112704	0.0	0.016747580371937597	0.04079733794948577	0.0	0.007817855224464746	0.8094717661825981	3.2072527637531496	0.0	0.0	0.0	0.0	0.0	0.008063669931809915	0.011052283298738886	0.03623740663425139	0.021775307114766967	0.0043969068321754725	0.0	0.03658040009845553	0.0	0.0	0.0	0.0	0.0
Ndrg1	4.124991360856227	2.8482993528265825	1.0671339512263034	2.2319729268220354	2.1193319751393718	4.668231375491218	4.230438313457751	4.217645691835761	1.7993574490511597	4.053568359503365	2.5500740865719673	1.7393898070875102	5.606343599578175	6.597892363162451	5.139870552254847	2.7887351904360633	3.7677213126737112	3.610431696706434	2.0980613172940776	2.2407566706768804	2.5501313434907855	4.507752136415211	4.985481658476923	1.7933142292738133	3.844993801793427	3.4978893162298483	4.421421330309395	2.2012800439391755	3.4217066067295274	5.397774507325011	2.543725817286183
Rspo3	2.5840369560970693	0.32026152438408145	0.20891467784108225	0.4994480994587059	0.17169145717206857	2.0882714146116235	0.4092079311623139	0.16719857693837206	0.15380671246307873	0.32798672095042297	2.800364949902086	0.15315759080409025	0.0	5.117897064753852	2.0112235938005933	0.5714386990724004	0.08057398340104677	3.081895870954674	0.0449435585398401	0.3102440296125878	0.31998287738095377	2.905447486499983	0.93249737749153	0.09607530472827025	0.17006657985678558	0.23263724357277513	0.0	0.16339603302763805	0.14957429215563783	0.0	0.0
Smad1	4.303850587468169	4.0328848621208255	3.1525825162435566	3.4271153388714053	3.5946994865738593	4.486644707628325	3.839118106766506	4.079058653539618	2.286523617565147	4.609908309522353	3.5937650054031467	3.8879932813922267	4.507442167760895	6.6756637758762585	3.707667951897031	3.576358905071243	1.5901951199534725	4.697959640945927	1.6150156027234244	3.3460933156147163	3.0118979593997417	4.300418766906243	4.5118439366237135	4.502245405577748	3.759562968065789	3.9038617420258186	3.1544925043149363	3.743984515642299	3.0003583241072853	3.922871657385403	3.1945001349979885
Htr2b	0.13538242184636237	0.16808962795990415	0.06268232985405103	0.06499024737374384	0.10341255277563889	0.12850888728504342	0.0	0.097026936422366	0.2945024702268656	0.1753208335332345	2.0732528725899733	0.05739536173856817	0.15499385903266533	4.088210427152425	0.06524912426386285	0.0	0.042765470438080495	0.44826355324632144	0.08874603741537572	0.3060382556820031	0.12339308713129059	0.08668351389534346	1.20579030261816	0.06995075183154406	0.21999433499099924	0.0	0.0	0.3027653813135558	1.5728239894173892	0.0	0.1822392870330794
Ttyh1	1.0300006055312996	0.39629364185120325	0.08052724103605662	0.016211161746369038	0.06456522024638736	0.5102223079335986	0.0	0.12898064351017402	0.09738557885944787	0.16720711867164095	0.05654410517954643	0.10927386774408089	0.18601636676714356	3.9313923778692104	0.5516204379097124	0.0	0.08819041397333438	0.07248135688290619	0.06254519837246741	0.018689941044285212	0.10150739354896621	1.649800291708011	0.1342300263870567	0.029939450454013902	0.0	0.41365373885552265	0.031943904057965405	0.08477886419759541	0.05111113791997375	0.0	0.0
Tnfrsf11a	0.0939504675301005	0.3086032234435496	1.5284468244462777	1.569082496541765	2.3212386129308396	0.0757428220392642	3.667400182857837	1.2642598317041254	0.11509928632132536	0.11738427544563633	0.024639970925519658	0.8935806716877088	2.0717848155044107	4.522029244988964	0.7776031182375049	0.1745499670895725	0.265633358050895	0.9297603906025957	0.25024658291335494	2.912131047620793	0.1839690956580342	3.164688295176953	1.11046689485443	2.858639926271638	3.1424812053206517	2.7510657687657876	1.9918314047732253	4.053904657261122	3.6189136472023296	5.11400899904977	1.7107252496471352
Cpne2	1.7978335428941725	3.373603624775829	2.4718472163577028	2.034946491478672	2.4782773787189005	2.4149922706450866	2.7536768156990057	2.541825352874697	0.4093006871108845	2.2718985507231007	2.5402194690245468	1.5469890738270184	2.7003232568931317	5.560149006868124	1.937958647995093	1.5099628891138337	4.834749403691962	2.1429544806577048	2.5110280990978167	2.2562815262128586	1.0793753337282341	3.8183415530635956	2.575777544990749	0.6690952508665697	4.247418330471899	3.8630289399585864	1.7868089350634286	3.386717657520587	3.9307607405155065	5.616169869272056	0.6702175427592734
Kctd17	3.3278693403915494	4.043820165320444	1.341939802674478	1.39604694224057	0.9924679840387939	3.660717619987495	2.32237512900635	2.4497023279628527	0.7911438882919415	2.312430416427026	2.4322286642346103	3.6598907333373716	2.8977400765327017	5.642542630263211	3.4605788724717095	1.1662275108512834	0.5265564933067312	3.88624952495489	1.3581585746040987	2.617016075269193	2.4092102255081946	4.216610053303211	2.680472553683875	2.093051955940108	2.7892796726503133	2.722794109905886	2.042563715762511	1.7017293378745884	1.7717002310319006	2.4467229579352874	1.897787432753571
Cldn11	0.19060633809222452	0.0809245529392188	0.04336097974653585	0.0	0.0461532996359884	0.3488492577341555	0.0	0.015602216465640978	0.0	0.041663807539526025	0.022366129662724617	0.13422841586651812	0.0	3.294219396513904	0.049335102844839725	0.0	0.062115080028882524	0.38020039401932243	0.0525914550852325	0.38297444894915145	0.028505059764185083	0.054490942523860095	0.09528899309856934	0.0708458406831697	0.0	0.0	0.0	0.09793463832664032	0.02564294228507627	0.0	0.0
Pkhd1l1	0.16977295083149613	0.11952786406629744	0.21756460997869023	0.028293861827797175	0.07711520719319465	0.5287575604153125	0.12522362014571528	0.8900397228250045	0.09439147437848917	0.0885478973347866	0.06056542032990395	0.15513414190841773	0.042675341992687424	4.837113445086629	6.381927770198953	0.09121617116561874	0.2051840308221221	0.08801594853056581	0.0	0.15509862493486168	0.04443341815655328	0.13478006887429736	0.7222313642149759	0.06192118464501152	0.0	0.35732735135584204	0.12705251732615477	0.32165950623390727	0.057188115086416864	0.0	0.0
Duoxa2	0.001924726735446176	0.0	0.018647476958526057	0.0	0.0	0.04802201010227719	0.0	0.0	0.0	0.006240114436533523	0.01625405913450878	0.05113749586077296	0.23827976647857213	2.758736156577344	0.014099924125480645	0.0	0.0	0.0	0.0	0.02401889086116423	0.0	0.0	0.01634767081068236	0.0	0.24965080436867587	0.09735421725014559	0.0	0.061513775453159225	0.036227158917742586	0.0	0.0
Foxc2	0.4289354481095342	1.4638252633999254	0.04757806320280126	0.03049577645750084	0.048740936141357334	2.096920757178133	0.0	2.1344281003593304	0.0	0.26997534204361284	0.07123905363281287	0.05234753775460992	0.21137093279181643	3.9876733661514434	0.40687994711584907	0.19648639065426493	0.062115080028882524	0.4785846588476867	0.08895629919764368	0.16080338166832342	0.10402143404826894	3.1072303897843265	0.9837375483927853	0.020596905187012276	0.14330256817826792	0.2006900534239864	0.14490430761235676	0.0	0.13721277473357027	0.7336149669682043	0.0
Ctnnal1	2.6696293749785744	0.9918815740514049	2.0516499158202195	2.3839590346190516	2.970351038219711	1.9399797853804994	2.324335562618126	0.4971409810622661	1.389214211737158	0.8222435504463914	0.17473949436106903	1.4701831254997462	2.685751842443779	5.051397904097203	4.4786675910221785	0.37612584564962787	0.3385949393828152	3.274947017627828	0.6414134785502696	1.8949647501113072	0.4547711712773151	2.541184645513097	4.012594428702021	0.4331636757510829	0.1820558454037236	0.4107093489574632	0.1649257485249765	0.48442553164554664	0.25090973341589956	0.9497449127291503	0.33919120348355963
Cda	1.9611263298677268	0.11347569673254174	2.953774495169695	1.8697198748554213	0.5769764553056406	1.8012529178734837	3.2272735303786435	1.8155987099264392	0.011006141841501966	1.0077219014126713	1.901172369522469	0.2335431375065865	2.185366337168099	4.607022385218256	0.5067393372105271	0.14112036769657785	0.11775059684699452	1.1938593150805719	0.048113651844315375	0.7741852706113893	0.13086764059937683	0.642314212405364	2.0044691650951845	0.14028113774790163	0.4027252477298211	0.06654431513809898	0.08993711420922373	0.12948913504752038	0.14710062706410146	0.0	0.26032316385588317
Ripor3	0.30970518937706765	0.024631341233619666	0.035826216144187906	0.13790870949352144	0.025846341696143655	1.2600542309521352	0.11443847283858888	0.05909258305203814	0.1254660136442505	0.03466359235090299	0.019299513470303623	0.08430597142254696	0.06124563239603342	3.3679497450749216	1.6760066883866152	0.6014447294701306	0.0	0.0	0.0	0.18593919270903458	0.10944944186615252	0.02310488148448179	0.009493376600690962	0.058499519212768726	0.0	0.11925183373453195	0.1339960289845234	0.0	0.11126120220311703	0.0	0.0
Hoxd10	0.0	0.0	0.04062232942679861	0.0	0.0	0.027735422562891587	0.0	0.01131411044540951	0.0	0.0	0.0	0.0	0.06959125586468295	2.3676638933823013	0.0	0.0	0.062115080028882524	0.0	0.0	0.0	0.0	0.02310488148448179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Upk3b	0.1477243212440599	0.11771773742672968	0.06230447253833957	0.0	0.1477087077453328	0.1901916370443854	0.0	0.2803427215815262	0.35228587717270504	0.23950201732691945	0.18293546565568816	0.09129678346204763	0.1728916603411588	0.31738503648156496	7.224799509191346	0.07646805926679287	0.11472346187758715	0.15494986095825797	0.0	0.4627796358362437	0.24184234629090162	0.14870908631009175	0.23909006781450065	0.08858565032557264	0.26862668580260385	0.08694328360420306	0.18767166895108814	0.16412011022949805	0.22405143261926233	0.0	0.22817897912765464
Lrrn4	0.01453513316240069	0.12408439547811936	0.08886699644217674	0.0	0.08648604829369794	0.07877017108825611	0.0	0.16429122971753393	0.20285291483699067	0.05636960722755974	0.1111236219436227	0.04751742740489032	0.0640852091093178	0.10148985039900361	6.695785618226653	0.0	0.0	0.10705351587950736	0.09801448573723696	0.0	0.18256080583227322	0.04820967511661446	0.038063119037479484	0.037653968093285306	0.12083399650112292	0.0	0.11653710351217049	0.07438269434052303	0.10140159371440423	0.0	0.12030028778516362
Muc16	0.02088000101994138	0.12405661108060882	0.141695242490227	0.0	0.054759158634342935	0.06683566166337303	0.1399399513209229	0.06653850573076338	0.04017609169165441	0.042299778975841994	0.073481165320234	0.6166657454949794	0.17062263904882727	0.07139264105076051	6.4909898226952505	0.0	0.0	0.0	0.0	3.443136355709313	0.14608605387660176	0.0	0.08010441709320962	0.022057474406290564	0.1162623587534474	0.0	0.0	0.0	0.0	0.0	0.0
Wt1	0.3115314129144329	0.0	0.0740980497319387	0.0	0.05026910445671457	0.5890212556211043	0.0	0.06058863486343557	0.05909787856578855	0.044444289771191796	0.042643666971425326	0.1624169023831589	0.05815622049885277	0.014314522108702123	6.056949123084629	0.0	0.0	0.16757146349611035	0.0	0.09502531079225963	0.03828350366374056	0.01322048564120572	0.07221599570816362	0.06456091204624737	0.1162623587534474	0.20402417359152766	0.1820493519082719	0.0	0.13993685134167885	0.0	0.0
Rspo1	0.9460635473979958	0.12681841206140956	2.9501709171083954	1.637185156938023	0.2612616274906754	2.7584143208150955	0.5358386256522526	0.20550454363716397	0.15188833577867292	0.08933369576326902	0.12967936328073543	0.656992983288715	0.10387349836143053	0.08467139683166146	6.463623130899296	0.0	0.20791228109502574	1.232138052811431	0.0	0.8434668546916554	0.03514152505077591	0.5472088692375744	0.08234231026592669	0.035606095843491	0.11831359164918484	0.0	2.2201480119174772	0.2575016448363575	0.5919540351933574	0.0	0.8263891596353931
Cldn15	0.4310895110728632	0.8996183477758192	0.06986328750600797	0.22300956294410085	0.4165384746796733	0.6790936422763275	0.13058388090119138	2.1835061497362687	0.14868578863776183	0.5311015228148976	0.19572889554250122	0.1367216904397671	0.3550426022875611	0.38560144796038726	6.272174668114161	0.2794340582676293	0.9184310987156594	0.1961930722842297	0.0	0.3011647149804457	0.13183310781900273	0.3734485966623294	0.6918890603076893	0.4081890906202178	0.14157577786215417	0.17545417929807125	1.0295843475443796	0.2003285981405191	0.13231203012923806	0.0	0.8097823513308081
Bnc1	0.013451301551326103	0.040969852062628674	0.0	0.0	0.01955243240314647	0.011911794270412102	0.0	0.038222316823130036	0.05976130569284909	0.01957915924919884	0.0	0.0	1.6126398480695319	0.0	5.135064105659988	0.20926409087591186	0.0	0.0	0.0	0.24345779969269316	0.025019497866188185	0.0	0.024289002571563207	0.0	0.0	0.0	0.04739860918475258	0.0	0.0	0.0	0.0
