uid	qHSC	aHSC	HSC-Ly	MPP5-IER	MPP5 Ly-I	MPP1-MKP	MPP1-G1	MPP2-G2	MPP2-M	MPP2-S	MPP3-IER	MPP3-S	MPP4-TCA	MPP4 Ly-I-a	MPP4 Ly-I-b	HSC-Mac-1	HSC-Mac-2	Mac-Nr1h3	ML-1a	ML-1b	ML-CC	ML-2	ML-MDP	ML-3	MEP	MkP-HSC	MkP-Kit	ErP-HSC	ErP-MEP	ErP-1	ErP-2	ErP-3	ErP-4	ErP-5	BMCP-G2	BMCP	pro-Mast	pre-Baso	Baso-Mature	MP	IG2-MP	IG2-proNeu1	EoP	proNeu-1a	proNeu-1b	proNeu-2	preNeu-1	preNeu-2	preNeu-3a	preNeu-3b	preNeu-3c	immNeu-1	immNeu-2	immNeu-3	MDP-1	MDP-2	cMoP-a	cMoP-b	D3-LM	pre-cDC1a	pre-cDC1b	pDC-CC	pDC	pre-cDC2	plasmaDC	CLP1-a	CLP1-b	CLP1-c	CLP2-Ly6d+	ALP-a	ALP-b	proB-cycling	preproB-1	pre-proB-2	preBcrII-G2M	preBcrII-S	preB-kappa	immB	matB	EILP	CHILP	ILCP-a	ILCP-b	ILC2	ILC1_3+NKP	pre-aceNKP	aceNKP
Adam11	0.026183269	0.030089582	0.037283567	0.11934685	0	0.032049813	0.090741387	0.007865503	0.010036941	0.007771293	0.047075719	0.065197284	0.060892379	0.10341944	0	0.068173582	0.080251769	0	0.012702397	0.056860716	0.005559891	0	0	0	0.019491536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008533145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01915312	0	0.045843071	0.106016249	0	0.026470924	0.111946358	0.052261976	0.05599066	0.037647261	0.039402077	0.01576197	0	0.042265208	0	0	0	0	0	0	0.15167449	0.412542268	0.085254702	0.102406735	0	0.0436368	0.016763283	0
Ciita	0.068495852	0	0.023608865	0.009861976	0.021339699	0	0.02857764	0	0	0.008126346	0	0	0.008583263	0	0.035580065	0.009889966	0.069276064	0.024873248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030237981	0	0	0	0	0	0	0	0	0	0	0.006898564	0	0	0	0	0	0	0	0.031676185	0	0	0.159604705	0.625927295	0.580911198	0	0	0	0.007913615	0.017473004	0	0.024753013	0	0.01876199	0	0	0.058324902	0	0	0.018376139	0	0	0.481635435	0	0.561775023	0.029491762	0.024443452	0	0	0	0.03802394
Impg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007268111	0	0	0	0.058340016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144824488	0	0	0	0	0	0.033218227
Sdc4	0.124709058	0.155527151	0.375453049	0.064674065	0.201452294	0.023692899	0.021586238	0.034754703	0.029150583	0.012578332	0.049071516	0	0.106210908	0.449649866	0.304183745	0.213818761	0.402412115	0.453640291	0.091294291	0	0	0	0	0	0	0	0.007262594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306709994	0	0	0.112271878	0.016080911	0	0	0	0	0	0	0.383098262	0	0	1.155411685	1.902322344	0.38554484	0.524624544	0.214585102	0.048350869	0.461075683	0.248125594	0.620962348	0.110544464	0.996578264	1.016271272	0.284698045	1.767304863	1.284669494	1.956729226	1.075423479	1.211894267	0.022662292	1.730184631	0.054471121	0.158860178	0.465274683	0.046661445	0	0.117151067
Ttn	0	0	0.021474353	0	0	0	0.013577471	0	0	0	0	0	0	0.028175119	0.029853832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012097836	0	0	0	0	0	0.029056567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231390992	0	0	0	0	0.019007889	0.072943198
Clnk	0.021389364	0.056010772	0.077122303	0.110483432	0	0	0.032235409	0.035623034	0.10876207	0.021104916	0.076865602	0.073867434	0.061014868	0.173928069	0.201592888	0.025808621	0.034472067	0	0.029472059	0.032389606	0.017725814	0.011385796	0	0	0	0	0.007262594	0	0	0	0	0	0	0	0.013831469	0	0.184502385	0	0	0	0.014217574	0.009744449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04178904	0.143433451	0.058891599	0.078168712	0.013628849	0.031411764	0.063293374	0.046539236	0.075297321	0.187081342	0.066420796	0.023241325	0.144855776	0.109334613	0	0	0	0	0	0.021864845	0.544570057	0.258839613	0.344359084	0	0	0	0.215582955
Tmod2	0	0.011591109	0.017746794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016887418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055871061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121037794	0	0	0	0	0	0
Adra1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015288866	0.024266812	0	0	0.056319213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170772911	0	0	0	0.046661445	0.023253184	0
Matn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02414412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075800937	0	0	0	0	0	0
Tnp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110077777	0	0.051678796	0	0	0	0
Pld2	0.138932683	0.035246745	0.117074417	0.074473124	0.051299844	0.016353183	0.014702473	0.048357697	0.022800898	0.022408888	0	0	0	0.025213318	0	0.081011076	0.0220324	0.189853079	0	0	0	0	0	0	0.02238673	0	0	0	0	0	0	0	0	0	0	0	0.031168645	0	0	0.003850533	0	0	0.013813246	0	0	0	0	0	0	0	0	0	0	0.02384618	0	0	0	0.023253061	0.045444642	0.016789367	0.09109353	0.018283423	0.025726457	0	0.009973233	0	0	0.070370553	0	0	0.010866158	0	0	0.00891962	0.034812693	0	0	0	0	0	0.34615697	0	0.034870475	0	0	0	0
Bcl2a1d	0	0	0	0	0	0	0	0	0	0	0	0	0.019773314	0	0	0	0.040010041	0.029647092	0	0	0	0.013543717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008374011	0.00763904	0.033651865	0.007288414	0.027052876	0	0.015681192	0	0	0	0	0	0	0	0	0	0	0.352496545	0.102903525	0.447646693	0	0.029367461	0	0	0	0	0.035610068	0	0	0	0	0	0	0	0	0	0	0.037891544	0	0.398740873	0	0	0	0.036254803	0	0
Clec4a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072025368	0	0	0	0	0	0
Tdh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079475986	0	0	0	0	0	0
Bach2	0.165013616	0.121306523	0.128029178	0.02194768	0.114359992	0.076378011	0.051394651	0.268269823	0.115142685	0.0576046	0.112752589	0.047904253	0.027292022	0.09373459	0.08138207	0.078087825	0.096205766	0	0.084307336	0.013218413	0.112047959	0.044389398	0.153276167	0.044800856	0.062701738	0.024974012	0.032134472	0.045578001	0.064379047	0.026400229	0.007225663	0.009105782	0	0	0	0	0.024007915	0	0	0.012245772	0.023251217	0	0.061664423	0.006830796	0	0	0	0.226360896	0	0	0.059228267	0	0	0	0	0.008570422	0	0.017851049	0.006516242	0.255974755	0.22928274	0.337833153	0.312153922	0.326964905	0.032964217	0.101101625	0.140824411	0.17113925	0.205857441	0.430930315	0.202107826	0.425328751	0.508820085	0.544218402	1.066487249	0.858899495	1.220051781	2.677078784	0.70527009	0.09714563	0.109617598	0.045686633	0.111145009	0	0.23386133	0.101304012	0.293638312
Arl5c	0	0	0.038112171	0	0	0	0	0.007086181	0	0	0	0	0	0	0.06917576	0	0	0	0.032350826	0	0	0.0188078	0.040256974	0	0.021001867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094072559	0.014920058	0	0	0.014991493	0	0.029286302	0.018934466	0.388122286	0	0	0	0	0	0	0	0.090514141	0.307131687	0.264934634	0.516091425	0.170495129	0.170383178	0.111563382	0.400839135	0.207874578	0.07523438	0	0.010806861	0.06619551	0.197966321	0.166893374	0.072377849	0.849585363	0.544203105	0.162031074	1.003914227	0.861517646	2.00762043	2.486775285	0.377256087	0.01926234	0.092981193	0	0	0.041232781	0.269120661	0.032257788	0.155405115
Vpreb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038813125	0	0	0	0	0	0	0.031764249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043517829	0.034393114	1.830427047	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088041262	0	0	0	0	0	0	0	0.041133219	0	2.779508457	0.74502971	0	4.96391774	4.364488018	6.108742632	5.722891845	2.238387415	0	0	0	0	0.046877484	0	0	0
Cecr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051982148	0.130702866	0.353499738	0.210712779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2179723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07014049	0.029426198	0	0.010354455	0	0	0	0.019206022	0.023694957	0	0.850977683	0.223388035	0.0175839	1.354801886	1.265465911	1.186354716	2.063715745	0.483486226	0	0	0	0	0	0	0.056633865	0
Cpm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028001492	0	0	0	0	0	0.012328077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041292877	0	0.01823564	0	0	0	0	0.035369537	0	0.00984872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033836481	0	0	0.196542721	0.142416815	0.210421794	0.900935374	0.141134455	0	0.023394376	0	0	0	0.038303676	0	0.033832038
Dnajc7	0.685657716	0.580930658	0.559489615	0.771545522	0.703924657	0.73177347	0.765157064	0.781184769	0.765380588	0.672745192	0.764886362	0.618487086	0.606564843	0.83131288	0.64142358	0.728068845	0.653825335	0.56279987	0.601277332	0.663225549	0.743241463	0.816318817	0.740654396	0.693276281	0.632409714	0.767363367	0.867451061	0.884607761	0.444547195	0.628013475	0.781937877	0.905440811	0.340405599	0.835626056	0.558587415	0.846565321	0.56324464	0.43207129	0.345651492	0.642080408	0.542753334	0.605839054	0.294271142	0.599978081	0.597939446	0.515146323	0.422860374	0.712875442	0.244347288	0.363714636	0.505664684	0.270585087	0.104074462	0.092294081	0.625254594	0.577545476	0.609372763	0.625929127	0.461223249	0.832843886	0.835222002	1.552851994	1.935557334	1.05585913	1.018151274	0.552506897	0.670224384	0.722534654	0.91155628	1.03197931	0.877348094	0.727071093	1.103296861	0.843112746	0.990110895	1.136940819	1.34830406	4.121946577	1.451161969	0.898163378	0.725618699	0.658239614	0.782075679	0.44390627	0.939290749	1.371975354	0.48248099
Atp1b1	0.044708637	0.018988438	0.062306395	0.011596302	0.108868678	0.012369396	0.029624356	0.028742355	0.012900995	0.020953871	0.027027935	0	0.02284174	0.055666123	0.124579815	0.027279393	0.038908052	0	0	0.019812845	0.016049705	0.01534505	0.069028679	0	0	0	0.029519897	0	0	0	0	0	0	0	0.043424201	0	0.143075835	0.28322621	0.769375671	0.057019589	0.064871067	0.078852235	0.133466133	0.194608075	0.238307688	0.287892756	0.322590177	0.405970836	0.288087787	0.038923433	0.104073912	0.03998983	0	0	0.01408618	0.04998684	0.106132415	0.084387311	0	0	0.015004261	1.244414157	1.869855178	0.736592748	0.324058318	0.021001867	0.034134967	0.109708079	0.081813776	0.094901077	0.12750287	0.098947385	0.095664586	0.039835479	0.688029606	0.716215143	1.654325421	2.597278867	0.168988984	0.102945483	0.207126656	0.065489399	0.131578414	0	0.584966819	0.321860781	0.853344117
Il2ra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020690482	0	0	0.013093909	0	0	0.844977574	0	0	0	0	0	0.747760979	0.017557968	0	0.038356651
Chchd10	0.472000428	0.362300184	0.385682726	0.36841917	0.337507563	0.583321897	0.477857875	0.11893122	0.17854402	0.375025934	0.167331585	0.222251481	0.327792087	0.236384209	0.348629297	0.339692521	0.217537624	0.116171974	0.676941811	0.222518342	0.271900438	0.767655172	0.431739801	0.10619049	0.300626953	0.369179318	0.45752303	0.374524254	0.040185156	1.330089582	1.745757006	1.858115122	1.283243533	1.75548511	0.291022035	0.261045102	0.090268918	0.124478013	0.272384373	0.797812671	0.7939182	0.59212029	0.138651739	0.387780513	0.368506424	0.154092106	0.114238432	0.9292632	0	0	0.057004708	0	0	0	0.651046564	0.674154008	0.526533443	0.428828474	0.064228056	0.015986754	0.056135934	0.271081786	0.492178561	0.232910255	0.435622115	0.311379466	0.43931878	0.217919646	0.582865896	0.344789138	0.191846331	3.47864469	1.40102252	0.274559787	4.292474886	3.899906933	3.970263761	4.568977794	1.275686515	0.242782094	0.031926442	0.104650512	0.140795828	0.217018405	0.17521151	0.084821924	0.123586639
Cnp	0.214487188	0.246628703	0.265166198	0.22568501	0.235643856	0.187522077	0.251964448	0.230328321	0.204259465	0.286732722	0.15882612	0.256379575	0.206343885	0.245343995	0.472697161	0.299621402	0.334416433	0.256930952	0.32503834	0.274405569	0.314403667	0.261504245	0.406696222	0.259215723	0.391824141	0.470370829	0.224134124	0.370657309	0.354224513	0.404789486	0.465064088	0.593131346	0.164116581	0.67534484	0.212454099	0.332837251	0.369448773	0.418518324	0.41837995	0.1943639	0.172001494	0.189979258	0.242178305	0.242405544	0.138802447	0.144712978	0.057399487	0.23998163	0	0	0.093100547	0.050589671	0	0.044867233	0.182993062	0.286823	0.327092553	0.281849263	0.297930702	0.779483937	0.888558749	1.312603443	1.617985856	0.867325745	0.445361915	0.351853082	0.351244734	0.302861068	0.643388804	0.564654951	0.535964394	0.927452323	0.699310927	0.786010879	0.758103625	0.992713757	0.885451017	2.797231776	1.171675799	0.678942065	0.658863178	0.666776146	0.404719946	0.188555417	0.672508283	1.232215785	0.214327287
Rag1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024314521	0.084212332	0	0	0	0	0	0	0	0	0	0	0	0.017333443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255556759	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052786805	0.063544437	0.022008315	0	0	0	0.045205101	0.256058305	0.528340138	0.108684927	1.690832135	1.29948529	0.375005529	0.743194567	0.553769332	2.673293755	1.984230186	0	0.026395919	0	0	0	0	0.155078417	0.424091503	0
Akap12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01923484	0	0	0	0	0	0.012438163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268227495	0	0	0	0	0	0	0	0	0	0	0.051136603	0	0	0.050648423	0	0.018309815	0	0	0	0.048506955	0.015115109	0	0	0.504994938	0.221175917	0.04296342	1.591275316	0.952609958	1.926827042	1.564833058	0.553624945	0.018712844	0	0	0	0	0	0.027297583	0
Polm	0.019178211	0	0	0	0	0.022122954	0	0.023720287	0.009268611	0.008736174	0.029630483	0	0	0	0	0.028306707	0.051985991	0.0460714	0	0	0.011463707	0	0	0.020509444	0.021244359	0.013611398	0.034232003	0.031909651	0.026370367	0.028285437	0.028632101	0.046370332	0.013795745	0.033996691	0	0	0	0.023620102	0.072639576	0.02984631	0	0.008649624	0.018517665	0.043175602	0.049729952	0.020219783	0.087723245	0.035616076	0.021472679	0.042263537	0.108141276	0	0.07819097	0	0.006897073	0.007256168	0.016606924	0.008007402	0.212950854	0.021983681	0.024022733	0	0	0.019903823	0.039878651	0	0	0.022981677	0	0	0	0.012161402	0	0	0	0.096146556	0	0.84895185	0.403748835	0.031790427	0.023394376	0.09478213	0.230872653	0.098528267	0.029064805	0.060024088	0
Irf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033214765	0	0	0	0	0	0	0	0	0	0	0	0.028086115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061932029	0.07948069	0.117387282	0.038434286	0.02525564	0	0.760242601	0	0	0.043180986	0.02064414	0.020760403	0	0.062436966	0.069021135	0	0.208513061	0.252366252	0.395087379	0.834645575	0.177784322	0.007934277	0.090512287	0	0	0	0.056329782	0	0
Pafah1b3	0.448368865	0.481303569	0.40193629	0.483293085	0.408456497	0.607121603	0.515368895	0.497200057	0.678284554	0.58354123	0.730449403	0.817892594	0.546497388	0.499693924	1.013775203	0.358708214	0.253557727	0.02935119	0.613965558	0.278214246	0.503473101	0.414075912	0.579389108	0.903670829	1.062396105	0.293418542	0.204114136	0.634065971	1.006814976	0.409789728	0.260312036	0.115417009	0	0.013030683	0.691550498	0.631883868	0.935481935	0.67430098	0.662564834	0.131900776	0.261802909	0.341324034	0.272508523	0.171503983	0.0369447	0.087144473	0.068485045	0.333931633	0.01025315	0	0.011865848	0.026345857	0	0.021021053	0.238800815	0.377581099	0.257249099	0.21974773	0.065538713	0.951800274	0.909017609	1.476037638	1.409158098	1.331990061	1.30680609	0.759040734	0.813372509	0.893929875	0.854080386	1.014711401	0.866206153	0.831356527	0.891641813	1.088090054	1.309449567	0.969559	2.534983711	3.090976452	1.156454708	1.113439322	0.3372855	0.739145784	0.667052806	0.129456101	0.41475819	1.168161244	0.064878803
Tifa	0.243480073	0.198186545	0.294480414	0.27794773	0.322177057	0.18116277	0.20085962	0.250448766	0.210091812	0.07267149	0.30857971	0.216662068	0.270314256	0.181218746	0.277109638	0.389111392	0.282220427	0.471242469	0.267157845	0.128453572	0.244044744	0.120347649	0.558763535	0.109246341	0.215474058	0.140511112	0.177629335	0.158352783	0.169484008	0.246479521	0.232885413	0.190120232	0.379960684	0.259170834	0.099893841	0.093956592	0.124359331	0.06726282	0	0.387355413	0.230932955	0.241402202	0.008533145	0.313283994	0.212108617	0.194233414	0.159502976	0.757954832	0.01196995	0	0	0.035835845	0	0	0.245094041	0.525601694	0.706248969	0.643935288	0.521875269	0.608837073	0.68750312	0.801775246	0.944234422	0.929223586	0.103575489	0.350058576	0.341633298	0.498624787	0.418022254	0.711046427	0.184632309	1.257418371	1.108376603	0.723599921	1.918970972	1.436613196	3.159360852	2.535191861	0.160899658	0.25103227	0.162940005	0.082295115	0.126301766	0	0.05486065	0.295093673	0
Cd72	0.137673287	0.277869118	0.316306755	0.334672872	0.35136276	0.27566552	0.329106063	0.196038768	0.274789398	0.273054618	0.529054382	0.415995869	0.418474901	0.398537956	0.276359967	0.371397757	0.236965398	0.033171377	0.274429963	0.163150645	0.17731526	0.101379865	0.127049154	0.087260926	0.07423341	0.042545753	0.034882949	0	0.044653313	0	0	0	0	0	0.186723757	0.120472667	0.324815733	0.32454371	0.385612979	0.054303579	0.080347691	0.154414862	0.256500375	0.10871223	0.026702744	0.013637613	0.06720949	0.208306323	0	0	0.03719544	0.026345857	0	0.021021053	0.024905734	0.076867253	0.012439797	0	0.035019044	0.01915312	0.064417056	0.658950503	0.930627496	0.643843728	0.042624102	0.398905895	0.41227981	0.42453469	0.412219728	0.63923706	0.349519405	0.745647753	0.927124016	0.645260805	0.699115021	0.543275121	1.042226745	1.971417123	0.751819103	0.317980977	0.483860299	0.164534591	0.168668091	0.079030493	0.29903298	0.275830043	0.327588734
Fam53b	0.215681874	0.286473401	0.356264745	0.393883873	0.278077642	0.308266998	0.264289603	0.202853515	0.227524852	0.19509057	0.319339412	0.227433079	0.331580153	0.24514753	0.375957739	0.486684492	0.483338036	0.341061646	0.312921184	0.287879255	0.28222264	0.328309419	0.202116779	0.310074	0.146424236	0.144416708	0.233055417	0.206328271	0.276649611	0.226949299	0.337496964	0.569883203	1.27651889	0.894679618	0.301328274	0.181415391	0.474573979	0.173786443	0.439256846	0.294237931	0.273983649	0.216596368	0.162738009	0.341594559	0.153912863	0.270773448	0.425526923	0.982232379	0.279835638	0.291891988	0.383385305	0.411374233	0.158631372	0.090847995	0.251217723	0.285786457	0.299539363	0.216850887	0.415626098	0.14080883	0.144393478	0.147940727	0.12572752	0.081738238	0.101423905	0.287393869	0.264670843	0.258137455	0.248296769	0.325117454	0.152625434	0.537743831	0.321140757	0.158227493	2.043507501	1.498432474	2.719539376	2.289546683	0.424214218	0.315078572	0.417854873	0.326817672	0.29929932	0.243183694	0.521069872	0.244616803	0.237874776
Gm12057	0	0	0	0	0	0	0	0.011669511	0	0	0	0	0	0	0	0	0	0	0	0	0.026302118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012348433	0	0	0	0.049005321	0	0	0	0	0	0	0.011109215	0	0.015956826	0	0	0	0	0.059577777	0	0.036877002	0.009973233	0	0	0	0	0	0	0.0665979	0	0.022368488	0.260157608	0.150352079	0.559932939	0.54944388	0	0.030230736	0	0	0	0	0	0	0
Bcl7a	0.168019854	0.218104852	0.362767362	0.416983162	0.365723374	0.352363998	0.45906881	0.303905067	0.276122821	0.455566539	0.392282117	0.271463462	0.200045166	0.353891705	0.153387507	0.338979289	0.243168065	0	0.385668427	0.277286948	0.395491494	0.39189391	0.289056818	0.325711494	0.43484063	0.230011086	0.409612897	0.289975984	0.310740757	0.370828843	0.470844435	0.518119048	0.258546501	0.386309044	0.305671777	0.354056657	0.210540233	0.318872381	0.154367078	0.228054852	0.445794201	0.301983613	0.232156048	0.220638433	0.302648965	0.160923868	0.142048272	0.541101983	0.01196995	0	0.013398977	0	0	0	0.237123691	0.344010508	0.23153951	0.145247717	0	0.181125478	0.124301389	0.365772481	0.390360106	0.533157898	0.123895114	0.400698426	0.312446668	0.213877524	0.44381028	0.342102484	0.39082488	0.619370243	0.488772284	0.289520645	1.283405523	1.422939784	2.534993642	2.064363064	0.322067462	0.185105473	0.211243528	0.202255189	0.100129628	0.104439921	0.084948841	0.593468646	0.023963576
Gm37065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006210647	0.014565987	0	0	0	0	0	0	0	0.014920058	0	0	0	0	0.029286302	0	0.220102846	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047811496	0.024353703	0	0	0	0	0	0	0	0	0.17285914	0.098365735	0	0.757225139	0.702828601	1.326736107	0.898679321	0.1209581	0	0	0	0	0	0	0.126793376	0
E2f2	0.038510636	0	0	0	0	0.049865844	0.190672266	0	0.078496901	0.210228861	0	0	0	0	0	0.028293162	0.244150368	0.050697384	0.092275886	0.013218413	0.033404064	0.161419418	0.119376465	0.015363873	0.028402355	0.134613943	0.02040674	0.039321598	0	0.11592365	0.030741278	0.274349909	1.964747566	0.813921353	0.033189235	0.015595211	0	0.222366926	0.166814978	0.028504906	0.029020147	0.042140249	0	0.054579317	0.03600385	0.063720462	0.718693355	0.907715331	0.953923724	0.920215661	0.970374961	0.490272984	0.585364805	0.545184463	0.024080077	0.074900873	0.223942636	0.181633945	0.339612926	0.282009647	0.20565931	0.609141014	0.263121533	0.464501501	0.035544401	0	0.036902156	0	0.116095139	0	0.332608247	0.400966237	0.014388712	0.124411926	1.114128257	0.945296038	0.627015081	1.759429461	0.503544488	0.070437401	0	0.013934977	0	0	0	0.897019623	0.112066301
Sbk1	0.021354573	0.035130411	0.075896509	0.040718687	0.039436484	0.055842328	0.060333304	0.03399607	0.026432192	0.100476618	0	0.072492329	0.028442779	0.011947325	0	0.097875643	0.050114456	0	0.030393742	0.052032682	0.021823063	0.045625268	0.032261087	0.093914659	0.100644762	0.072907372	0.039968044	0.131235495	0.101287105	0.024804219	0.048902733	0.032741416	0.022944643	0.020144362	0	0.009686822	0.137886829	0.022044769	0	0.006479213	0	0.020076178	0.008761837	0	0	0	0	0.029360632	0.012982451	0	0	0	0	0	0.01154645	0.031452145	0	0	0	0	0.036864192	0.088598971	0.073570028	0	0.007449223	0.090183362	0.051108007	0	0.03040474	0.088925634	0.024428977	0.041568594	0.037909882	0.05045457	0.212715542	0.216330234	0.225831976	0.780787029	0.615451713	0.047333103	0	0.048532636	0	0	0.192162681	0.203497693	0.045265714
Gas7	0	0	0	0	0	0	0	0	0.012530333	0	0	0	0	0	0	0	0.030222427	0.050350039	0	0	0	0.01703134	0.016217278	0	0	0	0	0	0	0	0	0	0	0	0.017431653	0	0	0.074683549	0	0.059393746	0.051565387	0.069334665	0.017613791	0.079807799	0.055799826	0.150111096	0.216026377	0.337557528	0.284117793	0.698269456	0.451477112	0.238628484	0.302324049	0.247583066	0.034534852	0.097971652	0.068674604	0.126625828	0.160395509	0.062383294	0.046602913	0.068623408	0.247944333	0	0.110379039	0	0	0	0	0	0	0.014698647	0.055227735	0	0.169673984	0.046758253	0.230582653	0.874175808	0.139019366	0	0	0	0	0	0.054200092	0	0.517043881
Eps8	0.196466098	0.081035961	0.33547924	0.188098927	0.154276226	0.115765452	0.09845563	0.137575822	0.066895673	0.077241727	0.124565871	0.127492458	0.308626738	0.211481366	0.105185531	0.181749611	0.239645226	0	0.051269278	0.01131389	0.019033015	0.02672719	0.065004054	0.019101832	0.017323792	0.010072689	0.027957649	0.017074607	0	0	0	0	0	0	0	0.009429954	0	0	0	0.021974241	0.023600701	0.01087818	0.020874885	0	0.006674756	0	0	0.015485889	0	0	0.028151325	0	0	0	0.014121033	0.016469943	0.06778943	0.030040725	0.170420393	0.060045849	0.340900373	0	0	0.010248366	0.036169806	0.033222672	0.038598066	0.041457099	0.013661295	0.079062321	0.035142113	0	0.023608865	0.067860766	0.260204022	0.147760407	0.49500346	0.827571055	0.298846772	0	0	0	0.07621195	0	0	0.038253216	0
